"","CVE_AGEB","ENT","NOM_ENT","MUN","NOM_MUN","LOC","NOM_LOC","AGEB","POB_TOTAL","P6A14NAE","SBASC","PSDSS","OVSDE","OVSEE","OVSAE","OVPT","OVSREF","OVSINT","OVSCEL","OVHAC","IM_2020","GM_2020","IMN_2020","IMNSon_2020","GMSon_2020"
"1774","2604800013323","26","Sonora","048","Puerto Peñasco","0001","Puerto Peñasco","3323",252,3.7037037037037,16.5714285714286,20.6349206349206,0,0,0,0,2.38095238095238,32.1428571428571,4.36507936507936,3.57142857142857,123.751678883685,"Muy bajo",0.966701714158312,0.927485668017107,"Bajo"
"1775","2604800013361","26","Sonora","048","Puerto Peñasco","0001","Puerto Peñasco","3361",684,6.36942675159236,19.3995381062356,18.1286549707602,0,0,0.292397660818713,1.16959064327485,2.77777777777778,31.7251461988304,0.730994152046784,21.1988304093567,122.845347509488,"Bajo",0.959621793296348,0.91115133626383,"Bajo"
"1776","2604800013395","26","Sonora","048","Puerto Peñasco","0001","Puerto Peñasco","3395",136,4,19.5652173913043,32.5925925925926,0,0,0,1.47058823529412,9.55882352941176,87.5,9.55882352941176,48.5294117647059,119.631539263564,"Medio",0.934516728311892,0.853230567354281,"Medio"
"1777","2604800013408","26","Sonora","048","Puerto Peñasco","0001","Puerto Peñasco","3408",272,11.7647058823529,36.6279069767442,24.2647058823529,0.760456273764259,1.14068441064639,0.380228136882129,1.52091254752852,7.60456273764259,84.4106463878327,3.04182509505703,30.7984790874525,118.24621523222,"Alto",0.923695096412866,0.828263603881558,"Alto"
"1778","2604800013412","26","Sonora","048","Puerto Peñasco","0001","Puerto Peñasco","3412",352,30,17.6470588235294,10.8262108262108,0,0.284900284900285,0,0.571428571428571,5.12820512820513,76.3532763532764,6.55270655270655,28.7749287749288,117.863884723282,"Alto",0.920708473833693,0.821373063015172,"Alto"
"1779","2604800013427","26","Sonora","048","Puerto Peñasco","0001","Puerto Peñasco","3427",69,16.6666666666667,48.9795918367347,27.6923076923077,0,29.0322580645161,19.3548387096774,0,25.8064516129032,91.9354838709677,11.2903225806452,37.0967741935484,104.094086453739,"Muy alto",0.813143972803427,0.573207260182092,"Muy alto"
"1780","2604800013431","26","Sonora","048","Puerto Peñasco","0001","Puerto Peñasco","3431",148,12,38.6138613861386,45.2054794520548,0,18.8811188811189,15.3846153846154,9.09090909090909,22.3776223776224,43.3566433566434,1.3986013986014,25.8741258741259,108.954008921184,"Muy alto",0.851107864868045,0.660795076447177,"Muy alto"
"1781","2604800013450","26","Sonora","048","Puerto Peñasco","0001","Puerto Peñasco","3450",1059,6.83760683760684,37.8102189781022,33.7110481586402,1.48957298907646,12.214498510427,22.0456802383317,4.96524329692155,21.648460774578,57.2564612326044,6.45481628599801,45.382323733863,111.389176022701,"Muy alto",0.8701304771876,0.704682807185931,"Alto"
"1782","2604800013501","26","Sonora","048","Puerto Peñasco","0001","Puerto Peñasco","3501",864,2.39520958083832,19.6836555360281,24.3055555555556,0,0.115874855156431,0.115874855156431,0,2.31749710312862,26.1877172653534,1.62224797219003,24.449594438007,123.110694927393,"Bajo",0.961694587831749,0.915933552655462,"Bajo"
"1783","2604800013516","26","Sonora","048","Puerto Peñasco","0001","Puerto Peñasco","3516",378,10.8108108108108,19.3675889328063,22.4867724867725,0,0,0,0,4.23280423280423,24.3386243386243,0.529100529100529,17.1957671957672,122.009386020096,"Bajo",0.953091575588955,0.896085243784366,"Bajo"
"1784","260480001354A","26","Sonora","048","Puerto Peñasco","0001","Puerto Peñasco","354A",180,4.8780487804878,34.5454545454545,18.3333333333333,0,2.97619047619048,3.57142857142857,0.595238095238095,6.54761904761905,76.7857142857143,4.76190476190476,58.9285714285714,118.705915778896,"Medio",0.927286104716592,0.836548544081517,"Medio"
"1785","260490001035A","26","Sonora","049","Quiriego","0001","Quiriego","035A",1084,4.91803278688525,39.2452830188679,14.5891043397969,6.50095602294455,3.34608030592734,2.58126195028681,1.05162523900574,16.4435946462715,90.1529636711281,15.1051625239006,36.7112810707457,115.946186054695,"Alto",0.905728130884932,0.786811392585006,"Alto"
"1786","2604900010735","26","Sonora","049","Quiriego","0001","Quiriego","0735",131,20,49.3975903614458,15.3846153846154,4.58015267175572,51.1450381679389,0.763358778625954,17.5572519083969,53.4351145038168,100,34.3511450381679,63.3587786259542,91.3564456974515,"Muy alto",0.713642299254336,0.343643487161882,"Muy alto"
"1787","260500001012A","26","Sonora","050","Rayón","0001","Rayón","012A",168,10.5263157894737,44.3661971830986,1.78571428571429,1.78571428571429,0.595238095238095,0.595238095238095,0.595238095238095,0.595238095238095,18.452380952381,13.6904761904762,11.3095238095238,120.636541623354,"Medio",0.942367429916152,0.871343194175989,"Medio"
"1788","2605000010134","26","Sonora","050","Rayón","0001","Rayón","0134",350,10.5263157894737,52.0689655172414,9.14285714285714,0.571428571428571,0.285714285714286,3.14285714285714,3.42857142857143,6.28571428571429,72,18.2857142857143,21.1428571428571,117.927705131454,"Alto",0.921207014932565,0.822523264530192,"Alto"
"1789","2605000010149","26","Sonora","050","Rayón","0001","Rayón","0149",511,4.47761194029851,42.2110552763819,8.46456692913386,0.587084148727984,0,0,0,2.5440313111546,76.1252446183953,8.6105675146771,21.3307240704501,121.239222449266,"Bajo",0.947075346550131,0.882204992445421,"Medio"
"1790","2605000010242","26","Sonora","050","Rayón","0001","Rayón","0242",215,7.89473684210526,36.1842105263158,23.2558139534884,1.3953488372093,6.97674418604651,0.465116279069767,0.465116279069767,10.6976744186047,90.2325581395349,12.093023255814,38.1395348837209,115.913445986425,"Alto",0.905472377747648,0.786221335623532,"Alto"
"1791","2605100010292","26","Sonora","051","Rosario","0001","Rosario","0292",738,1.73913043478261,49.1039426523297,29.9457994579946,0.677506775067751,1.3550135501355,0.677506775067751,2.30352303523035,6.23306233062331,71.5447154471545,8.53658536585366,26.9647696476965,118.623261514985,"Medio",0.926640440598531,0.835058909930055,"Medio"
"1792","2605100010362","26","Sonora","051","Rosario","0001","Rosario","0362",1269,14.5539906103286,33.4058759521219,18.2033096926714,0.472813238770686,0.394011032308905,0.236406619385343,1.89125295508274,2.83687943262411,74.0740740740741,6.6193853427896,25.9259259259259,118.986669506571,"Medio",0.929479247567246,0.841608420258567,"Medio"
"1793","2605100010377","26","Sonora","051","Rosario","0001","Rosario","0377",652,17.3913043478261,53.388090349076,24.2331288343558,1.2326656394453,0.61633281972265,0.61633281972265,1.07858243451464,8.16640986132511,73.1895223420647,12.788906009245,32.8197226502311,115.5343496809,"Alto",0.902511019552857,0.779389083097381,"Alto"
"1794","2605100010697","26","Sonora","051","Rosario","0001","Rosario","0697",66,0,58.3333333333333,30.3030303030303,21.2121212121212,3.03030303030303,3.03030303030303,7.57575757575758,13.6363636363636,90.9090909090909,15.1515151515152,51.5151515151515,109.362098022603,"Muy alto",0.854295703913379,0.66814985082358,"Muy alto"
"1795","2605100010748","26","Sonora","051","Rosario","0001","Rosario","0748",119,23.8095238095238,30,37.2881355932203,1.68067226890756,0,0,8.40336134453782,12.6050420168067,92.436974789916,16.8067226890756,49.5798319327731,113.060975060894,"Muy alto",0.883189944424956,0.734812758429037,"Alto"
"1796","2605200010529","26","Sonora","052","Sahuaripa","0001","Sahuaripa","0529",718,2.88461538461538,38.7434554973822,26.0445682451253,0,0,0,0.837988826815642,0.139664804469274,50.8379888268156,7.9608938547486,10.195530726257,121.372303075122,"Bajo",0.948114922500102,0.88460343428971,"Medio"
"1797","2605200010533","26","Sonora","052","Sahuaripa","0001","Sahuaripa","0533",777,2.1978021978022,40.7582938388626,19.9485199485199,0,0.128700128700129,0,1.28700128700129,0.386100386100386,43.6293436293436,7.07850707850708,12.7413127413127,121.79516972509,"Bajo",0.951418198213792,0.892224536620073,"Medio"
"1798","2605200011029","26","Sonora","052","Sahuaripa","0001","Sahuaripa","1029",527,1.44927536231884,35.6807511737089,16.6982922201139,0,0,0,1.32827324478178,0.189753320683112,50.2846299810247,10.4364326375712,11.3851992409867,122.26853162229,"Bajo",0.955115923865421,0.900755688126414,"Bajo"
"1799","2605200011033","26","Sonora","052","Sahuaripa","0001","Sahuaripa","1033",608,1.16279069767442,36.9426751592357,18.4210526315789,0,0,0,0.657894736842105,1.31578947368421,63.8157894736842,8.71710526315789,21.2171052631579,121.768532778606,"Bajo",0.951210120375508,0.89174447299969,"Medio"
"1800","2605200011048","26","Sonora","052","Sahuaripa","0001","Sahuaripa","1048",525,0,27.7044854881267,13.9047619047619,0,0,0,0,0,46.2857142857143,4.95238095238095,20,123.595508651521,"Bajo",0.965481770861419,0.924671094391193,"Bajo"
"1801","2605200011071","26","Sonora","052","Sahuaripa","0001","Sahuaripa","1071",86,13.3333333333333,46.969696969697,12.7906976744186,0,0,0,0,9.30232558139535,33.7209302325581,5.81395348837209,11.6279069767442,119.839586600099,"Medio",0.936141916096559,0.856980094637676,"Medio"
"1802","2605200011086","26","Sonora","052","Sahuaripa","0001","Sahuaripa","1086",107,5,40.5405405405405,10.2803738317757,0,4.67289719626168,0,0,15.8878504672897,65.4205607476635,10.2803738317757,32.7102803738318,118.6843597888,"Medio",0.927117717404486,0.836160051855028,"Medio"
"1803","2605200011141","26","Sonora","052","Sahuaripa","0001","Sahuaripa","1141",198,1.81818181818182,24.0740740740741,23.7373737373737,0,0,0,0,4.04040404040404,53.030303030303,6.56565656565657,41.4141414141414,121.705523942792,"Bajo",0.950717918975593,0.890608898024714,"Medio"
"1804","2605300010032","26","Sonora","053","San Felipe de Jesús","0001","San Felipe de Jesús","0032",317,0,28.2786885245902,8.83280757097792,0,0,0,0,2.8391167192429,74.4479495268139,6.94006309148265,17.6656151419558,123.34563683146,"Bajo",0.963529865893731,0.920167786527347,"Bajo"
"1805","2605400010078","26","Sonora","054","San Javier","0001","San Javier","0078",523,2.7027027027027,33.1444759206799,27.3946360153257,0,0,1.91204588910134,6.50095602294455,4.01529636711281,61.376673040153,3.82409177820268,35.1816443594646,120.167913406606,"Medio",0.938706682001294,0.862897355292733,"Medio"
"1806","2605500010249","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0249",515,6,27.9518072289157,37.3253493013972,0,2.92887029288703,0,7.74058577405858,9.6234309623431,23.6401673640167,12.1338912133891,17.5732217573222,118.336396855651,"Alto",0.924399561441083,0.829888899658698,"Medio"
"1807","2605500010253","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0253",1072,5.12820512820513,19.3482843871301,33.0223880597015,0,0.0944287063267233,0.188857412653447,0,3.11614730878187,18.1303116147309,5.85457979225685,13.314447592068,122.081746815355,"Bajo",0.953656830989497,0.897389364185956,"Bajo"
"1808","2605500010268","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0268",821,5.71428571428571,16.7144540455617,34.3483556638246,0,0,0,0.372208436724566,1.36476426799007,13.2754342431762,3.34987593052109,9.42928039702233,122.516567204999,"Bajo",0.957053484835418,0.905225902454122,"Bajo"
"1809","2605500010272","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0272",650,9.83606557377049,17.5502742230347,17.5384615384615,0,0,0,0,1.2326656394453,6.77966101694915,1.69491525423729,4.46841294298921,123.361323757679,"Bajo",0.963652406279466,0.920450503714841,"Bajo"
"1810","2605500010287","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0287",1283,4.57516339869281,14.9080348499516,29.9531981279251,0,0.549019607843137,0,0.0787401574803149,1.09803921568627,11.6078431372549,2.74509803921569,3.45098039215686,123.275973392772,"Bajo",0.962985681231338,0.918912279158851,"Bajo"
"1811","2605500010291","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0291",834,4.76190476190476,16.1931818181818,19.7841726618705,0,0,0,0.243013365735115,0.243013365735115,13.6087484811665,7.53341433778858,10.0850546780073,123.550939689747,"Bajo",0.965133614843384,0.923867851528547,"Bajo"
"1812","2605500010304","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0304",1034,7.21649484536082,18.6073059360731,17.9611650485437,0,0,0,0.676982591876209,0.967117988394584,16.6344294003868,3.19148936170213,7.4468085106383,123.356660199366,"Bajo",0.963615976310552,0.920366454866038,"Bajo"
"1813","2605500010323","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0323",523,6.97674418604651,18.0400890868597,35.700575815739,0,0,0,0.388349514563107,2.71844660194175,13.9805825242718,5.8252427184466,6.60194174757282,121.921792383896,"Bajo",0.952407326946615,0.89450658993446,"Bajo"
"1814","2605500010338","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0338",961,2.06185567010309,18.450184501845,30.9697601668405,0,0.641711229946524,0,0.106951871657754,1.3903743315508,13.6898395721925,5.77540106951872,9.41176470588235,122.945115808398,"Bajo",0.960401145838834,0.912949407630718,"Bajo"
"1815","2605500010342","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0342",975,0.934579439252336,18.1257706535142,27.1694214876033,0,0,0,0,0.615384615384615,13.7435897435897,2.35897435897436,11.3846153846154,123.905754896839,"Muy bajo",0.96790529820154,0.930262498639691,"Bajo"
"1816","2605500010357","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0357",758,14.1025641025641,21.2698412698413,16.005291005291,0,0.67842605156038,0,0,1.08548168249661,20.4884667571235,3.12075983717775,9.22659430122117,121.817883905974,"Bajo",0.951595632878062,0.892633902307531,"Medio"
"1817","2605500010361","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0361",1972,2.61780104712042,23.2655502392345,47.1573604060914,0,0,0,0.342465753424658,1.02739726027397,12.9452054794521,2.67123287671233,16.027397260274,121.568277108595,"Bajo",0.949645798168198,0.888135370807533,"Medio"
"1818","2605500010376","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0376",1230,8.8,25.0734573947111,24.7751430907604,0,0,0.1669449081803,0.250417362270451,0.1669449081803,11.9465329991646,3.75626043405676,7.84641068447412,122.217109779063,"Bajo",0.954714235706998,0.899828939400123,"Bajo"
"1819","2605500010380","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0380",1273,3.92156862745098,26.9230769230769,21.5469613259669,0,0,0,18.4044233807267,1.73775671406003,14.218009478673,3.39652448657188,14.4549763033175,121.144878280567,"Medio",0.946338365279047,0.880504677313021,"Medio"
"1820","2605500010412","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0412",883,4,25.3671562082777,32.163080407701,0,0.340522133938706,0,0.113507377979569,6.35641316685585,24.8581157775255,9.64812712826334,9.87514188422247,121.440225113666,"Bajo",0.948645503997519,0.885827557322987,"Medio"
"1821","2605500010427","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0427",1088,1.5748031496063,18.2746878547106,36.3804247460757,0.0925925925925926,0.277777777777778,0,0.277777777777778,2.87037037037037,17.6851851851852,9.25925925925926,11.6666666666667,122.267841107563,"Bajo",0.955110529823286,0.900743243344128,"Bajo"
"1822","2605500010431","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0431",1169,0.709219858156028,19.5121951219512,33.9606501283148,0.257953568357696,0,0.0859845227858985,0,1.28976784178848,14.8753224419604,6.70679277730009,12.9836629406707,122.856009582362,"Bajo",0.959705081411845,0.911343493172947,"Bajo"
"1823","2605500010446","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0446",1019,14.8760330578512,28.6577992744861,12.8683693516699,0,0.098135426889107,0.098135426889107,0,0.196270853778214,13.8370951913641,3.82728164867517,10.4023552502453,121.654593208785,"Bajo",0.950320067178251,0.889691000300556,"Medio"
"1824","2605500010450","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0450",1220,4.31654676258993,26.72147995889,32.8665568369028,0.165152766308836,0.412881915772089,0.247729149463254,0,1.48637489677952,18.4145334434352,5.86292320396367,11.6432700247729,121.731441710439,"Bajo",0.95092037885846,0.891076000264692,"Medio"
"1825","2605500010465","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0465",1844,12.109375,20.5555555555556,22.234273318872,0,0.272331154684096,0.0544662309368192,3.26797385620915,1.19825708061002,17.5925925925926,3.81263616557734,16.8845315904139,121.319225917029,"Bajo",0.947700303642617,0.883646852697706,"Medio"
"1826","260550001047A","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","047A",959,4.76190476190476,28.5,35.245046923879,0.209863588667366,0.104931794333683,0.314795383001049,0,1.46904512067156,19.5173137460651,6.50577124868835,21.196222455404,121.092419559555,"Medio",0.945928577420151,0.879559241485952,"Medio"
"1827","2605500010484","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0484",848,5.43478260869565,19.4955466830467,27.810650887574,0.236127508854782,0.118063754427391,0.236127508854782,0.236127508854782,2.47933884297521,18.7721369539551,9.09090909090909,12.5147579693034,122.117643496528,"Bajo",0.953937242403186,0.898036311114877,"Bajo"
"1828","2605500010499","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0499",1143,4.86111111111111,23.1917336394948,32.661996497373,0,0.352112676056338,0,0,1.49647887323944,21.4788732394366,3.4330985915493,19.3661971830986,121.869970247337,"Bajo",0.95200251184677,0.893572626932828,"Medio"
"1829","2605500010501","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0501",1455,5.64971751412429,23.6909871244635,30.3030303030303,0.0693481276005548,0.554785020804438,0,0,2.98196948682386,20.625,4.57697642163662,14.0083217753121,121.791880084027,"Bajo",0.951392500771272,0.892165249156346,"Medio"
"1830","2605500010516","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0516",1285,7.54716981132075,21.9630709426628,27.03125,0.15625,0.390625,0.390625,1.08949416342412,2.34375,17.9906542056075,2.10280373831776,13.4375,121.963151900477,"Bajo",0.952730411982199,0.895251990661195,"Bajo"
"1831","2605500010520","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0520",1007,4.04040404040404,25.9813384813385,23.4765234765235,0.1998001998002,0.1998001998002,0.1998001998002,0.1998001998002,1.8981018981019,17.7822177822178,6.19380619380619,8.49150849150849,122.629312788336,"Bajo",0.957934211057958,0.907257856565359,"Bajo"
"1832","2605500010535","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0535",1242,2.58064516129032,27.5719712115154,34.2465753424658,0.0824402308326463,0,0,0,2.22588623248145,17.1475680131904,4.86397361912613,18.878812860676,121.89574583165,"Bajo",0.952203861046744,0.89403716667766,"Bajo"
"1833","260550001054A","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","054A",1125,2.51572327044025,24.9419953596288,21.3202497769848,0.182149362477231,0.0910746812386157,0.0910746812386157,0,2.09471766848816,17.6684881602914,6.3752276867031,21.1293260473588,122.798541648913,"Bajo",0.959256163463619,0.910307778955327,"Bajo"
"1834","2605500010554","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0554",1212,6.97674418604651,28.7245444801715,27.6719138359569,0.33003300330033,0.0825082508250825,0.33003300330033,3.05280528052805,1.32013201320132,21.2396694214876,5.12396694214876,15.9240924092409,121.155068722029,"Medio",0.946417969186799,0.880688334258252,"Medio"
"1835","2605500010573","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0573",803,10.655737704918,26.1666666666667,29.5143212951432,0.125628140703518,0.376884422110553,0.376884422110553,0.125628140703518,1.00502512562814,20.9798994974874,6.03015075376884,12.4371859296482,120.828053753261,"Medio",0.943863450866598,0.874794716162028,"Medio"
"1836","2605500010588","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0588",845,8.26446280991736,19.375,27.4881516587678,0.124069478908189,0.248138957816377,0.124069478908189,1.61290322580645,0.992555831265509,18.4863523573201,3.97022332506203,11.9106699751861,121.972806551853,"Bajo",0.952805830498692,0.89542599134464,"Bajo"
"1837","2605500010592","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0592",1174,9.28571428571429,23.4110169491525,29.0102389078498,0,0.429922613929493,0.172562553925798,0.259291270527226,1.80567497850387,15.5631986242476,3.86930352536543,19.3465176268272,121.289419571698,"Bajo",0.947467467648918,0.883109668675559,"Medio"
"1838","2605500010605","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0605",1101,3.40136054421769,29.4250281848929,25.7506824385805,0.183654729109275,0.367309458218549,0.0918273645546373,0.275482093663912,0.918273645546373,21.6712580348944,4.77502295684114,14.5087235996327,122.222949592933,"Bajo",0.954759854143285,0.899934187281688,"Bajo"
"1839","260550001061A","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","061A",1415,1.59574468085106,27.1428571428571,39.2226148409894,0.214745884037223,0.429491768074445,0.143163922691482,0.501073729420186,1.21689334287759,22.4051539012169,6.22763063707946,20.4724409448819,121.33281740607,"Bajo",0.947806475258808,0.883891804927473,"Medio"
"1840","2605500010624","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0624",1134,1.77514792899408,27.0332187857961,35.5123674911661,0.0881834215167548,0.352733686067019,0.0881834215167548,0.705467372134039,3.43915343915344,14.2857142857143,4.93827160493827,19.2239858906526,121.742879437657,"Bajo",0.951009726094859,0.891282136382454,"Medio"
"1841","2605500010639","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0639",1188,3.73134328358209,28.3595101363039,33.6424957841484,0,0.252525252525253,0.0841750841750842,0.336700336700337,1.85185185185185,18.9393939393939,5.55555555555556,11.5319865319865,121.749620263612,"Bajo",0.951062382899715,0.891403622729032,"Medio"
"1842","2605500010643","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0643",1415,2.52525252525253,24.8864668483197,26.0623229461756,0.0708215297450425,0,0.0708215297450425,0,0.991501416430595,10.4107648725212,4.17847025495751,10.1274787535411,123.156507114575,"Bajo",0.962052455460514,0.91675920151313,"Bajo"
"1843","2605500010681","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0681",854,15.2671755725191,24.4960466084062,22.0140515222482,0,0,0,0.468384074941452,0,19.3661971830986,3.1615925058548,12.6463700234192,121.093353134379,"Medio",0.945935870156628,0.879576066812014,"Medio"
"1844","2605500010696","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0696",1201,9.94152046783626,23.0851063829787,27.8290025146689,0,0.08424599831508,0,0.75821398483572,0.4212299915754,16.0909856781803,6.99241786015164,14.4903117101938,121.346905020471,"Bajo",0.947916522420292,0.884145698562614,"Medio"
"1845","2605500010709","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0709",888,13.2352941176471,25.6716417910448,34.2342342342342,0.116009280742459,0.348027842227378,0.580046403712297,0,0.464037122969838,24.3619489559165,4.52436194895592,17.4013921113689,119.998039972361,"Medio",0.937379694427828,0.859835816091925,"Medio"
"1846","2605500010713","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0713",1231,9.09090909090909,27.0186335403727,26.9699431356621,0.0818330605564648,0.409165302782324,0.0818330605564648,0.0818330605564648,1.30932896890344,22.3404255319149,9.49263502454992,20.0490998363339,120.756948902247,"Medio",0.943308006431576,0.873513230980342,"Medio"
"1847","2605500010728","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0728",1456,7,28.7326388888889,36.3324175824176,0.138121546961326,0.069060773480663,0.069060773480663,0.759668508287293,1.24309392265193,16.3674033149171,5.5939226519337,12.914364640884,120.936216149989,"Medio",0.944708374953835,0.876744069921242,"Medio"
"1848","2605500010732","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0732",1567,4.54545454545455,31.973898858075,33.9719029374202,0,0.192307692307692,0,0.705128205128205,1.15384615384615,19.9358974358974,6.02564102564103,21.0897435897436,121.031170095862,"Medio",0.945450119575556,0.878455374745646,"Medio"
"1849","2605500010747","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0747",1425,5.99078341013825,29.1977611940299,31.1533052039381,0,0.212164073550212,0,0.141442715700141,2.33380480905233,19.2362093352192,6.50636492220651,21.7114568599717,121.102650277233,"Medio",0.946008495950591,0.879743624308156,"Medio"
"1850","2605500010751","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0751",2413,5.13513513513514,21.0036415580235,29.4019933554817,0,0.166112956810631,0,0.374220374220374,0.747508305647841,16.0299003322259,3.7375415282392,17.9401993355482,122.363068160749,"Bajo",0.955854407856936,0.902459470237415,"Bajo"
"1851","2605500010785","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0785",290,26.3157894736842,38.3838383838384,38.6206896551724,0.364963503649635,1.09489051094891,0.364963503649635,5.10948905109489,4.01459854014599,36.4963503649635,6.93430656934307,28.4671532846715,114.800893373551,"Muy alto",0.896781533892775,0.766170387384253,"Alto"
"1852","260550001079A","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","079A",1037,9.70149253731343,24.4444444444444,23.6714975845411,0,0.0964320154291225,0,0.867888138862102,0.38572806171649,16.2970106075217,2.70009643201543,23.0472516875603,121.646591844529,"Bajo",0.950257563520835,0.889546795937828,"Medio"
"1853","2605500010817","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0817",1653,6.93877551020408,27.8830963665087,31.881427707199,0,0.243161094224924,0,0.425531914893617,1.39817629179331,15.9270516717325,4.19452887537994,14.6504559270517,121.399967918978,"Bajo",0.948331029887242,0.88510202316163,"Medio"
"1854","2605500010821","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0821",1145,7.84313725490196,33.8907469342252,34.0909090909091,0,0,0,0.874125874125874,2.53496503496504,24.4755244755245,9.17832167832168,17.5699300699301,120.090470334907,"Medio",0.938101725762828,0.861501639706648,"Medio"
"1855","2605500010836","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0836",1364,6.28019323671498,32.5800376647834,34.4574780058651,0.220426157237326,0.0734753857457752,0.14695077149155,0,0.881704628949302,20.573108008817,5.73108008817046,19.3975018368846,120.756004333235,"Medio",0.943300627812631,0.873496207511835,"Medio"
"1856","2605500010893","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0893",1212,21.9626168224299,26.5073947667804,29.3146160198183,0,0.33167495854063,0.0829187396351575,1.32122213047069,2.82392026578073,23.0066445182724,3.39966832504146,22.636815920398,118.486827411736,"Alto",0.925574668540565,0.832600030133574,"Medio"
"1857","2605500010906","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0906",1071,6.07734806629834,33.75,33.7068160597572,0,0.188323917137476,0.941619585687382,0,2.35404896421846,27.4011299435028,8.94538606403013,18.361581920904,120.365641019721,"Medio",0.940251255976037,0.866460895650436,"Medio"
"1858","2605500010910","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0910",394,0,32.1799307958478,31.2182741116751,1.03359173126615,1.29198966408269,2.32558139534884,2.0671834625323,1.55038759689922,25.5813953488372,10.594315245478,29.7157622739018,120.38963803134,"Medio",0.940438711633011,0.86689338111881,"Medio"
"1859","2605500010997","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","0997",690,3.37078651685393,25.9187620889749,33.9130434782609,0,0.293685756240822,0,0.440528634361234,3.9647577092511,21.8795888399413,2.93685756240822,30.2496328928047,121.410104393862,"Bajo",0.94841021222832,0.885284707495724,"Medio"
"1860","2605500011001","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado","1001",1154,2.39234449760766,32.3843416370107,25.736568457539,0.0871080139372822,0.958188153310104,0.435540069686411,2.17770034843206,6.18466898954704,33.7979094076655,5.22648083623693,27.5261324041812,120.960394708246,"Medio",0.944897248785072,0.877179827308804,"Medio"
