"","CVE_LOC","ENT","NOM_ENT","MUN","NOM_MUN","LOC","NOM_LOC","POB_TOT","ANALF","SBASC","OVSDE","OVSEE","OVSAE","OVPT","OVSREF","OVHAC","IM_2020","GM_2020","IMN_2020","IMNSon_2020","GMSon_2020"
"1548","260510075","26","Sonora","051","Rosario","0075","El Sauz",109,1.33333333333333,41.3333333333333,0,0,0,0,4.58715596330275,39.4495412844037,23.5266153298513,"Muy bajo",0.898599121244915,0.889512069236286,"Bajo"
"1549","260510082","26","Sonora","051","Rosario","0082","Techomoa",4,0,25,75,0,75,100,100,0,15.0057316520888,"Muy alto",0.573143951526885,0.53489119513765,"Muy alto"
"1550","260510083","26","Sonora","051","Rosario","0083","Tarahumaris",54,6.52173913043478,67.3913043478261,3.7037037037037,1.85185185185185,0,5.55555555555556,3.7037037037037,20.3703703703704,22.7342783283202,"Bajo",0.868335807830584,0.856536705331608,"Bajo"
"1551","260510090","26","Sonora","051","Rosario","0090","Paredones (El Saucito)",126,13.4831460674157,62.9213483146067,20.6349206349206,0,0,3.96825396825397,7.14285714285714,29.3650793650794,21.6563885582407,"Bajo",0.827165805830197,0.811677248624655,"Medio"
"1552","260510101","26","Sonora","051","Rosario","0101","El Tiahuare",4,50,75,75,0,0,0,0,0,18.7661893863595,"Medio",0.716774642474883,0.691393367819372,"Alto"
"1553","260510242","26","Sonora","051","Rosario","0242","El Palmarito (San José del Palmarito)",38,21.875,71.875,0,0,0,0,0,10.5263157894737,22.5546856282058,"Bajo",0.861476264277798,0.849062442954044,"Bajo"
"1554","260510249","26","Sonora","051","Rosario","0249","Los Bajíos (Ranchitos de los Morales)",37,4.16666666666667,66.6666666666667,0,2.7027027027027,0,37.8378378378378,51.3513513513513,0,21.2399459395623,"Bajo",0.811259779147366,0.794345801437661,"Medio"
"1555","260510254","26","Sonora","051","Rosario","0254","Tacupeto",39,32.3529411764706,73.5294117647059,15.3846153846154,0,0,0,0,0,21.7568613053663,"Bajo",0.83100336261473,0.815858708524378,"Medio"
"1556","260510736","26","Sonora","051","Rosario","0736","Alisoso",12,25,87.5,100,16.6666666666667,0,100,100,33.3333333333333,11.4708333350472,"Muy alto",0.438128502987067,0.387776320854065,"Muy alto"
"1557","260510791","26","Sonora","051","Rosario","0791","Progenitora Núcleo Uno (Bachoco)",13,0,12.5,0,0,0,0,0,46.1538461538462,24.4078075869506,"Muy bajo",0.932256261329684,0.926185397998774,"Muy bajo"
"1558","260510792","26","Sonora","051","Rosario","0792","Progenitora Núcleo Dos (Bachoco)",21,0,0,0,0,0,0,0,19.047619047619,25.6060162011255,"Muy bajo",0.978021841829463,0.976052266527931,"Muy bajo"
"1559","260510932","26","Sonora","051","Rosario","0932","Progenitora Núcleo Tres",10,0,14.2857142857143,0,0,0,0,0,0,25.7479021576737,"Muy bajo",0.983441176233654,0.98195725523993,"Muy bajo"
"1560","260520001","26","Sonora","052","Sahuaripa","0001","Sahuaripa",3600,3.32369942196532,36.5968208092486,0,0.166759310728182,0,0.75041689827682,1.30628126737076,16.7593107281823,24.3273796430716,"Muy bajo",0.929184315846665,0.92283815974991,"Muy bajo"
"1561","260520012","26","Sonora","052","Sahuaripa","0012","La Mesita del Cuajari (La Mesita)",132,2.75229357798165,41.2844036697248,0.757575757575758,0.757575757575758,0,2.27272727272727,3.03030303030303,16.6666666666667,24.0785632282966,"Muy bajo",0.91968077236906,0.912482955074617,"Muy bajo"
"1562","260520021","26","Sonora","052","Sahuaripa","0021","La Junta de Gocopa (La Junta)",22,4.54545454545455,81.8181818181818,18.1818181818182,0,0,100,100,18.1818181818182,16.4548797128742,"Alto",0.628494164709625,0.595201624366395,"Alto"
"1563","260520037","26","Sonora","052","Sahuaripa","0037","Mulatos",10,0,80,0,20,30,50,100,0,17.8962513390208,"Alto",0.683547356955229,0.655188415090817,"Alto"
"1564","260520038","26","Sonora","052","Sahuaripa","0038","Nuevo Mulatos (El Ranchito)",18,11.7647058823529,29.4117647058824,0,38.8888888888889,0,44.4444444444444,72.2222222222222,50,18.5515610647941,"Alto",0.70857691328822,0.68246099814057,"Alto"
"1565","260520043","26","Sonora","052","Sahuaripa","0043","Los Troncones",14,10,100,0,0,0,35.7142857142857,78.5714285714286,35.7142857142857,18.15914815479,"Alto",0.693588701377967,0.666129615807959,"Alto"
"1566","260520044","26","Sonora","052","Sahuaripa","0044","Matarachi",334,3.52422907488987,52.4229074889868,2.4390243902439,9.14634146341463,0,19.8170731707317,68.2926829268293,26.5243902439024,20.6108857525793,"Medio",0.78723282400283,0.768165667803078,"Medio"
"1567","260520053","26","Sonora","052","Sahuaripa","0053","Trigo de Corodepe",82,0,68.6567164179104,8.53658536585366,36.5853658536585,0,45.1219512195122,76.8292682926829,34.1463414634146,18.0645942309665,"Alto",0.689977214061716,0.662194484619248,"Alto"
"1568","260520054","26","Sonora","052","Sahuaripa","0054","Seguadehuachi",195,1.37931034482759,37.9310344827586,0,0,0,3.07692307692308,0,13.8461538461538,24.4551843038372,"Muy bajo",0.934065815129281,0.92815711518089,"Muy bajo"
"1569","260520055","26","Sonora","052","Sahuaripa","0055","Santo Tomás",136,6.60377358490566,54.7169811320755,5.88235294117647,4.41176470588235,0.735294117647059,7.35294117647059,7.35294117647059,32.3529411764706,22.4195259533684,"Bajo",0.85631384021748,0.843437387637444,"Bajo"
"1570","260520056","26","Sonora","052","Sahuaripa","0056","Valle de Tacupeto",255,3,57,0.392156862745098,0.392156862745098,0,1.96078431372549,4.31372549019608,22.7450980392157,23.3983191443193,"Muy bajo",0.893698848172834,0.884172657600423,"Bajo"
"1571","260520058","26","Sonora","052","Sahuaripa","0058","Guisamopa",147,3.2,61.6,1.36054421768707,0,0,0.680272108843537,1.36054421768707,17.687074829932,23.5058213179978,"Muy bajo",0.897804893919109,0.888646667132658,"Bajo"
"1572","260520059","26","Sonora","052","Sahuaripa","0059","Natora (San José de Natora)",112,8.98876404494382,69.6629213483146,0,4.46428571428571,0,12.5,93.6363636363636,15.1785714285714,19.8044265484584,"Medio",0.756430113031338,0.73460256816394,"Alto"
"1573","260520545","26","Sonora","052","Sahuaripa","0545","La Cebadilla",12,16.6666666666667,91.6666666666667,50,0,0,100,100,33.3333333333333,13.9866070637428,"Muy alto",0.534218485764507,0.492477419055031,"Muy alto"
"1574","260520551","26","Sonora","052","Sahuaripa","0551","Cajón de Onapa",72,3.44827586206897,67.2413793103448,0,0,0,0,0,15.2777777777778,23.5015626519122,"Muy bajo",0.897642234159152,0.888469430598646,"Bajo"
"1575","260520627","26","Sonora","052","Sahuaripa","0627","La Iglesia",37,8.10810810810811,75.6756756756757,2.7027027027027,0,0,45.945945945946,86.4864864864865,16.2162162162162,18.9648220427793,"Medio",0.724361417198188,0.699660032276716,"Alto"
"1576","260520653","26","Sonora","052","Sahuaripa","0653","Tesoripa",10,0,50,30,0,0,60,100,0,18.9152486005978,"Medio",0.722467959471404,0.697596892106835,"Alto"
"1577","260520772","26","Sonora","052","Sahuaripa","0772","El Potrerito",7,28.5714285714286,100,0,71.4285714285714,0,14.2857142857143,71.4285714285714,0,16.933025917221,"Alto",0.646756959974843,0.615101042237211,"Alto"
"1578","260520960","26","Sonora","052","Sahuaripa","0960","Corrales Bella Vista",14,0,28.5714285714286,0,0,0,0,0,42.8571428571429,24.019673958405,"Muy bajo",0.917431496583599,0.91003211016771,"Muy bajo"
"1579","260530001","26","Sonora","053","San Felipe de Jesús","0001","San Felipe de Jesús",366,1.8450184501845,28.4132841328413,0,0,0,0,2.45901639344262,18.0327868852459,24.6042639541651,"Muy bajo",0.939759912682282,0.9343614899745,"Muy bajo"
"1580","260540001","26","Sonora","054","San Javier","0001","San Javier",523,2.54957507082153,33.1444759206799,0,0,1.91204588910134,6.50095602294455,4.01529636711281,35.1816443594646,23.6262182040279,"Muy bajo",0.902403453230358,0.893657326892534,"Bajo"
"1581","260550001","26","Sonora","055","San Luis Río Colorado","0001","San Luis Río Colorado",176685,2.06286464300075,27.1671348383249,0.193890721353793,0.698101302128148,0.231751039724652,1.91441635256929,2.81726499845111,25.7380020880899,24.2997954471799,"Muy bajo",0.928130737427459,0.921690164773292,"Muy bajo"
"1582","260550002","26","Sonora","055","San Luis Río Colorado","0002","La Azteca",36,0,77.7777777777778,0,0,44.4444444444444,8.33333333333333,0,63.8888888888889,20.4640275905647,"Medio",0.781623576200555,0.762053746580863,"Medio"
"1583","260550007","26","Sonora","055","San Luis Río Colorado","0007","Campillo",8,25,100,0,37.5,100,100,37.5,37.5,12.9698311104466,"Muy alto",0.495382726122718,0.450161388117843,"Muy alto"
"1584","260550008","26","Sonora","055","San Luis Río Colorado","0008","Emiliano Zapata",259,5.88235294117647,51.4058996032431,0,0.386100386100386,0,0,3.86100386100386,27.4131274131274,23.360544163114,"Muy bajo",0.892256032687467,0.882600544030907,"Bajo"
"1585","260550011","26","Sonora","055","San Luis Río Colorado","0011","Golfo de Santa Clara",4618,3.02557704304429,38.6096715028923,0.482315112540193,1.95222783647221,2.66421681212678,4.8690858980248,8.03858520900322,38.6770785484612,23.1571277978623,"Muy bajo",0.884486544195425,0.874134791888346,"Bajo"
"1586","260550014","26","Sonora","055","San Luis Río Colorado","0014","Islita",2332,5.98086124401914,47.8468899521531,0.970445522717247,0.794000882223202,1.45566828407587,1.45566828407587,2.29378032642258,35.5094838994266,23.1415060010497,"Muy bajo",0.883889869633816,0.873484646263764,"Bajo"
"1587","260550016","26","Sonora","055","San Luis Río Colorado","0016","Lagunitas",1217,3.89150943396226,44.3396226415094,0.335289186923722,1.76026823134954,1.59262363788768,2.50208507089241,6.45431684828164,43.8390611902766,22.9366265776045,"Bajo",0.876064499631042,0.864958004782133,"Bajo"
"1588","260550017","26","Sonora","055","San Luis Río Colorado","0017","Ingeniero Luis B. Sánchez",5970,5.41558747351071,41.9128329297821,0.339673913043478,0.662364130434783,0.509510869565217,2.70040760869565,4.3648097826087,39.0587835541964,23.1965750359623,"Muy bajo",0.885993231536347,0.875776501197477,"Bajo"
"1589","260550021","26","Sonora","055","San Luis Río Colorado","0021","Monumentos",16,0,57.1428571428571,0,0,0,0,0,0,24.4473008065643,"Muy bajo",0.933764704934616,0.927829020959727,"Muy bajo"
"1590","260550022","26","Sonora","055","San Luis Río Colorado","0022","Nuevo León",45,20,62.8571428571429,0,0,0,26.6666666666667,6.66666666666667,31.1111111111111,21.3564213693593,"Bajo",0.815708558429671,0.799193258613191,"Medio"
"1591","260550023","26","Sonora","055","San Luis Río Colorado","0023","Nuevo Michoacán (Estación Riíto)",1413,2.09324452901998,35.2997145575642,0.353857041755131,0.0707714083510262,0.424628450106157,1.84005661712668,1.48619957537155,26.5392781316348,24.0782610597093,"Muy bajo",0.919669231039245,0.912470379467132,"Muy bajo"
"1592","260550024","26","Sonora","055","San Luis Río Colorado","0024","Pozas de Arvizu (La Reserva)",130,2.24719101123596,47.1910112359551,12.4031007751938,4.65116279069767,8.52713178294574,5.42635658914729,10.077519379845,60.4651162790698,21.5543257485036,"Bajo",0.823267516600928,0.807429613734815,"Medio"
"1593","260550039","26","Sonora","055","San Luis Río Colorado","0039","El Fronterizo",361,10.4417670682731,52.6104417670683,1.41643059490085,0,1.69971671388102,3.96600566572238,5.38243626062323,40.5099150141643,22.4539720050809,"Bajo",0.857629507233973,0.844870958312679,"Bajo"
"1594","260550042","26","Sonora","055","San Luis Río Colorado","0042","Las Adelitas",77,4.76190476190476,44.4444444444444,8,6.66666666666667,6.66666666666667,1.33333333333333,9.33333333333333,24,22.885831027186,"Bajo",0.874124363477616,0.862844003092761,"Bajo"
"1595","260550065","26","Sonora","055","San Luis Río Colorado","0065","Mesa Rica",698,6.50759219088937,54.0130151843818,1.00286532951289,2.43553008595989,3.29512893982808,5.58739255014327,6.16045845272206,54.297994269341,22.0262127893241,"Bajo",0.841291243102297,0.827068538665606,"Medio"
"1596","260550089","26","Sonora","055","San Luis Río Colorado","0089","Independencia",782,2.7972027972028,45.4545454545455,0,0,0.12970168612192,0.389105058365759,1.03761348897536,31.1284046692607,23.6714583837621,"Muy bajo",0.904131401988993,0.895540125988077,"Bajo"
"1597","260550099","26","Sonora","055","San Luis Río Colorado","0099","El Vado",5,0,0,0,20,40,0,40,60,21.4672950189783,"Bajo",0.819943377706478,0.803807581731462,"Medio"
"1598","260550103","26","Sonora","055","San Luis Río Colorado","0103","Mesa Rica Dos",445,8.17610062893082,54.0880503144654,3.14606741573034,3.37078651685393,2.92134831460674,1.12359550561798,9.8876404494382,33.9325842696629,22.472355947362,"Bajo",0.858331681947474,0.845636058498018,"Bajo"
"1599","260550116","26","Sonora","055","San Luis Río Colorado","0116","Juárez Leyes de Reforma",91,6.25,46.875,0,3.2967032967033,73.6263736263736,13.1868131868132,4.3956043956044,40.6593406593407,20.6277422287632,"Medio",0.787876657145581,0.768867198130755,"Medio"
"1600","260550147","26","Sonora","055","San Luis Río Colorado","0147","Los Tornero",39,3.03030303030303,51.5151515151515,0,0,0,2.56410256410256,2.56410256410256,15.3846153846154,23.8474122919282,"Muy bajo",0.91085196187578,0.90286294966161,"Muy bajo"
"1601","260550152","26","Sonora","055","San Luis Río Colorado","0152","El Cheque Ocho",179,8.46153846153846,59.2307692307692,0,0,6.13496932515337,2.45398773006135,7.97546012269939,39.8773006134969,22.2664163890479,"Bajo",0.850465820091186,0.837065296480526,"Bajo"
"1602","260550186","26","Sonora","055","San Luis Río Colorado","0186","Ninguno [Hermanos Adame]",16,9.09090909090909,45.4545454545455,0,0,0,0,0,31.25,23.3893748907421,"Muy bajo",0.893357222388929,0.883800416980594,"Bajo"
"1603","260550271","26","Sonora","055","San Luis Río Colorado","0271","Queta Chicuate",7,0,40,0,0,0,0,0,0,24.9675413470081,"Muy bajo",0.953635293454231,0.94948031467181,"Muy bajo"
"1604","260550311","26","Sonora","055","San Luis Río Colorado","0311","El Welton",13,0,38.4615384615385,0,0,0,0,0,0,25.0142296006376,"Muy bajo",0.955418551398299,0.951423379492122,"Muy bajo"
"1605","260550338","26","Sonora","055","San Luis Río Colorado","0338","Alicia Figueroa",24,7.14285714285714,35.7142857142857,0,0,0,0,41.6666666666667,54.1666666666667,21.8215511577899,"Bajo",0.833474191662013,0.818550961215451,"Medio"
"1606","260550342","26","Sonora","055","San Luis Río Colorado","0342","Amalia Lira Bejarano",27,5.88235294117647,58.8235294117647,0,11.1111111111111,48.1481481481481,14.8148148148148,33.3333333333333,55.5555555555556,19.3538721073855,"Medio",0.739221185221503,0.715851460207934,"Alto"
"1607","260550355","26","Sonora","055","San Luis Río Colorado","0355","El Arco",17,0,15.3846153846154,0,0,0,0,0,0,25.7145534050812,"Muy bajo",0.98216742055932,0.98056935179685,"Muy bajo"
"1608","260550358","26","Sonora","055","San Luis Río Colorado","0358","Asunción Ávila Ruiz",11,0,20,0,0,100,0,0,0,22.886346575271,"Bajo",0.874144054837787,0.862865459096558,"Bajo"
"1609","260550364","26","Sonora","055","San Luis Río Colorado","0364","El Barrote",347,4.54545454545455,59.0909090909091,0.864553314121038,0,0,5.47550432276657,9.22190201729107,51.2968299711816,22.1406634641751,"Bajo",0.845662686865246,0.831831729889864,"Bajo"
"1610","260550371","26","Sonora","055","San Luis Río Colorado","0371","El Bordo",128,11.3636363636364,77.2727272727273,0,2.41935483870968,10.4838709677419,4.83870967741935,12.9032258064516,71.7741935483871,20.1986963508731,"Medio",0.771489248951059,0.751011230369702,"Medio"
"1611","260550388","26","Sonora","055","San Luis Río Colorado","0388","Colonia del Río",133,5.26315789473684,49.4736842105263,0,0,0,0,6.01503759398496,34.5864661654135,23.1803530212095,"Muy bajo",0.885373631649269,0.875101375791612,"Bajo"
"1612","260550392","26","Sonora","055","San Luis Río Colorado","0392","Moctezuma Dos",17,0,30,0,0,0,0,5.88235294117647,35.2941176470588,24.0252867024858,"Muy bajo",0.917645875355389,0.910265700519051,"Muy bajo"
"1613","260550393","26","Sonora","055","San Luis Río Colorado","0393","La Compuerta",12,12.5,75,0,0,83.3333333333333,0,0,50,19.5104807426922,"Medio",0.745202852371363,0.72236917518259,"Alto"
"1614","260550395","26","Sonora","055","San Luis Río Colorado","0395","Consuelo Viuda de Alcántar",14,10,90,78.5714285714286,0,100,42.8571428571429,28.5714285714286,71.4285714285714,13.3383431464997,"Muy alto",0.509458044102916,0.465498067420492,"Muy alto"
"1615","260550399","26","Sonora","055","San Luis Río Colorado","0399","La Curva de la Nuevo León",40,10.7142857142857,50,0,0,0,0,0,32.5,23.1299940877702,"Muy bajo",0.883450172082264,0.873005545162973,"Bajo"
"1616","260550413","26","Sonora","055","San Luis Río Colorado","0413","Ninguno [Islita]",12,0,11.1111111111111,0,0,0,0,0,0,25.8442429984967,"Muy bajo",0.987120914848397,0.985966754075504,"Muy bajo"
"1617","260550422","26","Sonora","055","San Luis Río Colorado","0422","Antonio [Empaque]",7,20,60,0,0,0,0,0,0,23.329701849319,"Muy bajo",0.891078010448195,0.881316953186245,"Bajo"
"1618","260550433","26","Sonora","055","San Luis Río Colorado","0433","La Escondida",44,6.45161290322581,80.6451612903226,0,0,88.6363636363636,4.54545454545455,0,40.9090909090909,19.6563108531373,"Medio",0.750772833741814,0.728438311106943,"Alto"
"1619","260550434","26","Sonora","055","San Luis Río Colorado","0434","La Esperanza",27,0,72.2222222222222,0,29.6296296296296,100,62.962962962963,40.7407407407407,40.7407407407407,16.1752947938793,"Alto",0.617815418149621,0.583565900642397,"Alto"
"1620","260550454","26","Sonora","055","San Luis Río Colorado","0454","Francisca Herrera",18,0,35.7142857142857,0,0,0,0,0,50,23.5871246639592,"Muy bajo",0.900910275386475,0.892030337735652,"Bajo"
"1621","260550465","26","Sonora","055","San Luis Río Colorado","0465","Gabriel Parra",6,0,83.3333333333333,0,0,100,50,0,50,18.0602246018064,"Alto",0.689810316066899,0.662012630040446,"Alto"
"1622","260550474","26","Sonora","055","San Luis Río Colorado","0474","Guadalupe Torres",9,0,66.6666666666667,0,0,0,0,0,0,24.1582782840956,"Muy bajo",0.922725489090385,0.915800524453018,"Muy bajo"
"1623","260550486","26","Sonora","055","San Luis Río Colorado","0486","Río Sur",53,4.65116279069767,81.3953488372093,0,0,0,0,0,26.4150943396226,22.6735714671701,"Bajo",0.86601710914324,0.854010216181074,"Bajo"
"1624","260550487","26","Sonora","055","San Luis Río Colorado","0487","Independencia",17,8.33333333333333,100,35.2941176470588,35.2941176470588,52.9411764705882,0,35.2941176470588,52.9411764705882,16.3432214348919,"Alto",0.624229376550858,0.590554646701183,"Alto"
"1625","260550517","26","Sonora","055","San Luis Río Colorado","0517","Ninguno [Manuel García Ortiz]",7,0,85.7142857142857,0,0,0,0,14.2857142857143,57.1428571428571,21.4180227091143,"Bajo",0.818061421729183,0.801756974041742,"Medio"
"1626","260550518","26","Sonora","055","San Luis Río Colorado","0518","José Aguirre",16,0,36.3636363636364,0,0,0,0,0,50,23.5674185828818,"Muy bajo",0.900157601578913,0.891210212973831,"Bajo"
"1627","260550543","26","Sonora","055","San Luis Río Colorado","0543","Josefina Esqueda",9,0,57.1428571428571,0,0,0,0,0,0,24.4473008065643,"Muy bajo",0.933764704934616,0.927829020959727,"Muy bajo"
"1628","260550554","26","Sonora","055","San Luis Río Colorado","0554","Ninguno [Juana Zambrano Ramírez]",12,0,12.5,0,0,0,0,0,91.6666666666667,23.0328863806769,"Bajo",0.879741143008737,0.868964131000612,"Bajo"
"1629","260550562","26","Sonora","055","San Luis Río Colorado","0562","Lagunitas",50,8.57142857142857,48.5714285714286,0,0,0,0,0,36,23.1780668246377,"Muy bajo",0.885286310366472,0.875006229201503,"Bajo"
"1630","260550585","26","Sonora","055","San Luis Río Colorado","0585","Ninguno [María de Jesús Cázares]",8,16.6666666666667,33.3333333333333,0,0,0,0,0,0,24.3107802789823,"Muy bajo",0.9285503031009,0.922147329875282,"Muy bajo"
"1631","260550603","26","Sonora","055","San Luis Río Colorado","0603","Norberto García Cruz",9,16.6666666666667,33.3333333333333,0,0,0,0,0,77.7777777777778,21.9611496729559,"Bajo",0.838806157237873,0.824360751531006,"Medio"
"1632","260550604","26","Sonora","055","San Luis Río Colorado","0604","Nuevo León",19,0,43.75,0,0,0,0,0,21.0526315789474,24.2177484895608,"Muy bajo",0.924996953711287,0.918275546650532,"Muy bajo"
"1633","260550605","26","Sonora","055","San Luis Río Colorado","0605","El Barranco",19,7.14285714285714,57.1428571428571,0,0,57.8947368421053,0,0,0,22.5228322439257,"Bajo",0.860259624199255,0.847736773527774,"Bajo"
"1634","260550611","26","Sonora","055","San Luis Río Colorado","0611","Ninguno [Jorge Segura Ornelas]",11,11.1111111111111,55.5555555555556,0,0,0,0,27.2727272727273,0,23.0904826564353,"Muy bajo",0.881941032880606,0.871361164269306,"Bajo"
"1635","260550629","26","Sonora","055","San Luis Río Colorado","0629","Rancho de Arturo",12,14.2857142857143,57.1428571428571,0,8.33333333333333,8.33333333333333,8.33333333333333,58.3333333333333,50,19.7116983981967,"Medio",0.75288836114006,0.730743421748742,"Alto"
"1636","260550633","26","Sonora","055","San Luis Río Colorado","0633","El Profesor",23,15.7894736842105,63.1578947368421,13.0434782608696,13.0434782608696,86.9565217391304,73.9130434782609,26.0869565217391,39.1304347826087,16.2344675456184,"Alto",0.620075521524838,0.586028543454821,"Alto"
"1637","260550654","26","Sonora","055","San Luis Río Colorado","0654","Reynaldo Quiroz",11,0,60,0,0,0,0,9.09090909090909,0,24.0831704893666,"Muy bajo",0.919856746715173,0.912674699383028,"Muy bajo"
"1638","260550658","26","Sonora","055","San Luis Río Colorado","0658","Río Norte",544,4.92227979274611,62.1761658031088,0.184162062615101,0.184162062615101,4.23572744014733,3.49907918968692,7.91896869244936,35.5432780847145,22.5021706335416,"Bajo",0.859470453947844,0.846876881688877,"Bajo"
"1639","260550661","26","Sonora","055","San Luis Río Colorado","0661","Roberto Conde Lara",18,0,23.0769230769231,0,0,0,0,0,77.7777777777778,23.1314815309069,"Muy bajo",0.883506984975952,0.873067449350996,"Bajo"
"1640","260550682","26","Sonora","055","San Luis Río Colorado","0682","Guadalupe",242,7.51445086705202,57.2254335260116,0,0.413223140495868,0.413223140495868,8.26446280991736,2.89256198347107,47.9338842975207,22.2671578108291,"Bajo",0.850494138697654,0.837096152862337,"Bajo"
"1641","260550705","26","Sonora","055","San Luis Río Colorado","0705","Ninguno [Juana García Anguiano]",6,0,50,0,0,0,100,33.3333333333333,0,20.8595572149652,"Medio",0.796730831023633,0.778514839871324,"Medio"
"1642","260550714","26","Sonora","055","San Luis Río Colorado","0714","Ninguno [Roberto Salgado]",7,20,60,0,0,0,0,0,0,23.329701849319,"Muy bajo",0.891078010448195,0.881316953186245,"Bajo"
"1643","260550725","26","Sonora","055","San Luis Río Colorado","0725","Federico Robles",9,0,50,0,0,0,0,0,66.6666666666667,22.6500986075361,"Bajo",0.865120563220909,0.853033326187524,"Bajo"
"1644","260550752","26","Sonora","055","San Luis Río Colorado","0752","La Entrada (Emiliano Zapata)",19,5.88235294117647,64.7058823529412,0,0,0,0,0,0,23.9145793326907,"Muy bajo",0.9134174071368,0.905658297609849,"Muy bajo"
"1645","260550761","26","Sonora","055","San Luis Río Colorado","0761","Carlos Monroy",23,0,40,0,0,0,0,0,0,24.9675413470081,"Muy bajo",0.953635293454231,0.94948031467181,"Muy bajo"
"1646","260550764","26","Sonora","055","San Luis Río Colorado","0764","Juan Velázquez",10,12.5,87.5,0,0,10,0,0,80,20.1961567749318,"Medio",0.771392249842721,0.750905538674545,"Medio"
"1647","260550809","26","Sonora","055","San Luis Río Colorado","0809","La Fortuna [Rancho]",6,20,60,0,0,50,0,33.3333333333333,0,20.9684110931824,"Medio",0.800888505127563,0.783045104442726,"Medio"
"1648","260550813","26","Sonora","055","San Luis Río Colorado","0813","Raquel Valenzuela",9,0,40,0,0,0,0,0,66.6666666666667,22.9535722561283,"Bajo",0.876711739857351,0.865663247519572,"Bajo"
"1649","260550832","26","Sonora","055","San Luis Río Colorado","0832","Ninguno [Irma Rodríguez]",30,5.88235294117647,58.8235294117647,0,0,0,6.66666666666667,0,56.6666666666667,22.1954001322611,"Bajo",0.847753354016146,0.834109752430245,"Bajo"
"1650","260550843","26","Sonora","055","San Luis Río Colorado","0843","Ninguno [González Núñez]",14,0,100,0,0,42.8571428571429,0,0,78.5714285714286,19.6210321402374,"Medio",0.749425363229542,0.726970086861812,"Alto"
"1651","260550850","26","Sonora","055","San Luis Río Colorado","0850","Coahuila",16,0,70,0,0,0,37.5,0,75,20.7461711383262,"Medio",0.792400049591593,0.773795954937679,"Medio"
"1652","260550880","26","Sonora","055","San Luis Río Colorado","0880","Colonia Hidalgo",19,0,61.5384615384615,0,0,36.8421052631579,0,10.5263157894737,42.1052631578947,21.7303299065592,"Bajo",0.829989995782349,0.814754528700801,"Medio"
"1653","260550882","26","Sonora","055","San Luis Río Colorado","0882","El Yavé",10,0,37.5,0,0,0,0,0,70,22.9287422137323,"Bajo",0.875763356336617,0.864629874494969,"Bajo"
"1654","260550887","26","Sonora","055","San Luis Río Colorado","0887","Hermanos Salas",12,0,28.5714285714286,0,0,0,0,0,41.6666666666667,24.0556376921707,"Muy bajo",0.918805131469258,0.911528843509714,"Muy bajo"
"1655","260550929","26","Sonora","055","San Luis Río Colorado","0929","Zona del Canal (Ejido Islitas)",17,0,66.6666666666667,0,0,0,0,0,23.5294117647059,23.447465663785,"Muy bajo",0.895575999585604,0.886218030163989,"Bajo"
"1656","260550940","26","Sonora","055","San Luis Río Colorado","0940","Colonia Coahuila",20,6.25,25,10,0,0,5,0,15,24.1664952651267,"Muy bajo",0.923039336697888,0.916142497551806,"Muy bajo"
"1657","260550953","26","Sonora","055","San Luis Río Colorado","0953","Colonia Ladrillera Norte",5,20,80,0,100,0,100,100,0,13.8555633901967,"Muy alto",0.529213272382034,0.487023662870177,"Muy alto"
"1658","260560001","26","Sonora","056","San Miguel de Horcasitas","0001","San Miguel de Horcasitas",440,1.16959064327485,46.1988304093567,3.18181818181818,0.454545454545455,1.13636363636364,1.36363636363636,4.09090909090909,33.8636363636364,23.3802820480777,"Muy bajo",0.893009921244532,0.883421992402154,"Bajo"
"1659","260560003","26","Sonora","056","San Miguel de Horcasitas","0003","Los Ángeles (La Fábrica de los Ángeles)",164,1.44927536231884,54.3478260869565,1.21951219512195,0,0,1.21951219512195,1.82926829268293,23.780487804878,23.607550458937,"Muy bajo",0.901690438667952,0.892880415443917,"Bajo"
"1660","260560027","26","Sonora","056","San Miguel de Horcasitas","0027","Pesqueira",9442,11.0797237915882,59.6359070935342,1.19504908237303,2.4861288945796,0.416133162612036,11.3471391972673,35.9795134443022,59.2723004694836,20.4684101405534,"Medio",0.781790967706447,0.762236138896795,"Medio"
"1661","260560032","26","Sonora","056","San Miguel de Horcasitas","0032","Pueblo Nuevo",297,1.34529147982063,38.1165919282511,1.68350168350168,0,0,1.34680134680135,4.04040404040404,39.3939393939394,23.5469364174561,"Muy bajo",0.899375285228064,0.89035778924862,"Bajo"
"1662","260560053","26","Sonora","056","San Miguel de Horcasitas","0053","El Torreón",78,6.25,56.25,11.6883116883117,0,0,0,6.49350649350649,33.7662337662338,22.5347538340735,"Bajo",0.860714969359637,0.848232924499755,"Bajo"
"1663","260560082","26","Sonora","056","San Miguel de Horcasitas","0082","Santa Elena (La Providencia)",13,20,60,7.69230769230769,0,0,0,23.0769230769231,30.7692307692308,21.4331831088487,"Bajo",0.818640473228434,0.802387917311103,"Medio"
"1664","260560084","26","Sonora","056","San Miguel de Horcasitas","0084","Agrícola el Bacame",13,50,75,0,0,0,0,46.1538461538462,76.9230769230769,17.5958845100304,"Alto",0.67207484529991,0.642687792916524,"Alto"
